NEW_BUS_ID,RECONCILIATION_NUM,Percentage,Accum_Percentage,Client_Num
38349,1,0,0.961,3009
38347,1,0,0.961,3010
38346,1,0,0.961,3011
38345,1,0,0.961,3012
38344,1,0,0.961,3013
38313,1,0,0.961,3014
38388,1,0,0.961,3015
38272,1,0,0.961,3016
38213,1,0,0.961,3017
38425,1,0,0.961,3018
38228,1,0,0.961,3019
38429,1,0,0.961,3020
38230,1,0,0.962,3021
38231,1,0,0.962,3022
38428,1,0,0.962,3023
38232,1,0,0.962,3024
38233,1,0,0.962,3025
38234,1,0,0.962,3026
38427,1,0,0.962,3027
38426,1,0,0.962,3028
38424,1,0,0.962,3029
38245,1,0,0.962,3030
38237,1,0,0.962,3031
38423,1,0,0.962,3032
38239,1,0,0.962,3033
38240,1,0,0.962,3034
38241,1,0,0.962,3035
38422,1,0,0.962,3036
38421,1,0,0.962,3037
38242,1,0,0.962,3038
38243,1,0,0.962,3039
38244,1,0,0.962,3040
38430,1,0,0.962,3041
38227,1,0,0.962,3042
38431,1,0,0.962,3043
38226,1,0,0.962,3044
38214,1,0,0.962,3045
38215,1,0,0.962,3046
38216,1,0,0.962,3047
38441,1,0,0.962,3048
38217,1,0,0.962,3049
38218,1,0,0.962,3050
38219,1,0,0.962,3051
38220,1,0,0.962,3052
38440,1,0,0.962,3053
38438,1,0,0.962,3054
38221,1,0,0.962,3055
38437,1,0,0.962,3056
38222,1,0,0.962,3057
38223,1,0,0.962,3058
38436,1,0,0.962,3059
38435,1,0,0.962,3060
38434,1,0,0.962,3061
38224,1,0,0.962,3062
38433,1,0,0.962,3063
38225,1,0,0.962,3064
38432,1,0,0.962,3065
38420,1,0,0.962,3066
38246,1,0,0.962,3067
38390,1,0,0.962,3068
38404,1,0,0.962,3069
38409,1,0,0.962,3070
38408,1,0,0.962,3071
38266,1,0,0.962,3072
38407,1,0,0.962,3073
38267,1,0,0.962,3074
38406,1,0,0.962,3075
38268,1,0,0.962,3076
38269,1,0,0.963,3077
38405,1,0,0.963,3078
38270,1,0,0.963,3079
38403,1,0,0.963,3080
38247,1,0,0.963,3081
38402,1,0,0.963,3082
38400,1,0,0.963,3083
38399,1,0,0.963,3084
38398,1,0,0.963,3085
38396,1,0,0.963,3086
38271,1,0,0.963,3087
38394,1,0,0.963,3088
38393,1,0,0.963,3089
38392,1,0,0.963,3090
38391,1,0,0.963,3091
38410,1,0,0.963,3092
38265,1,0,0.963,3093
38264,1,0,0.963,3094
38263,1,0,0.963,3095
38248,1,0,0.963,3096
38249,1,0,0.963,3097
38250,1,0,0.963,3098
38251,1,0,0.963,3099
38252,1,0,0.963,3100
38419,1,0,0.963,3101
38253,1,0,0.963,3102
38417,1,0,0.963,3103
38254,1,0,0.963,3104
38416,1,0,0.963,3105
38255,1,0,0.963,3106
38415,1,0,0.963,3107
38257,1,0,0.963,3108
38259,1,0,0.963,3109
38260,1,0,0.963,3110
38414,1,0,0.963,3111
38413,1,0,0.963,3112
38412,1,0,0.963,3113
38411,1,0,0.963,3114
38261,1,0,0.963,3115
38262,1,0,0.963,3116
38026,1,0,0.963,3117
38477,1,0,0.963,3118
38478,1,0,0.963,3119
37791,1,0,0.963,3120
37783,1,0,0.963,3121
37784,1,0,0.963,3122
37785,1,0,0.963,3123
38557,1,0,0.963,3124
38556,1,0,0.963,3125
37786,1,0,0.963,3126
38555,1,0,0.963,3127
37787,1,0,0.963,3128
37788,1,0,0.963,3129
37790,1,0,0.963,3130
37792,1,0,0.963,3131
37801,1,0,0.963,3132
37793,1,0,0.963,3133
38554,1,0,0.964,3134
38553,1,0,0.964,3135
37794,1,0,0.964,3136
37795,1,0,0.964,3137
37796,1,0,0.964,3138
38552,1,0,0.964,3139
37797,1,0,0.964,3140
37798,1,0,0.964,3141
37799,1,0,0.964,3142
37782,1,0,0.964,3143
37781,1,0,0.964,3144
37780,1,0,0.964,3145
37779,1,0,0.964,3146
37760,1,0,0.964,3147
37761,1,0,0.964,3148
37762,1,0,0.964,3149
38562,1,0,0.964,3150
38561,1,0,0.964,3151
37763,1,0,0.964,3152
37764,1,0,0.964,3153
37765,1,0,0.964,3154
37766,1,0,0.964,3155
38560,1,0,0.964,3156
37770,1,0,0.964,3157
37771,1,0,0.964,3158
37772,1,0,0.964,3159
37773,1,0,0.964,3160
38559,1,0,0.964,3161
38558,1,0,0.964,3162
37774,1,0,0.964,3163
37775,1,0,0.964,3164
37776,1,0,0.964,3165
37777,1,0,0.964,3166
37778,1,0,0.964,3167
37800,1,0,0.964,3168
37802,1,0,0.964,3169
38563,1,0,0.964,3170
37829,1,0,0.964,3171
38543,1,0,0.964,3172
38542,1,0,0.964,3173
38541,1,0,0.964,3174
38540,1,0,0.964,3175
37823,1,0,0.964,3176
37824,1,0,0.964,3177
37825,1,0,0.964,3178
37826,1,0,0.964,3179
37827,1,0,0.964,3180
37828,1,0,0.964,3181
38538,1,0,0.964,3182
37803,1,0,0.964,3183
37830,1,0,0.964,3184
38537,1,0,0.964,3185
37831,1,0,0.964,3186
37832,1,0,0.964,3187
37834,1,0,0.964,3188
38536,1,0,0.964,3189
37835,1,0,0.964,3190
37836,1,0,0.965,3191
37837,1,0,0.965,3192
37838,1,0,0.965,3193
37821,1,0,0.965,3194
38544,1,0,0.965,3195
38545,1,0,0.965,3196
37820,1,0,0.965,3197
37804,1,0,0.965,3198
37806,1,0,0.965,3199
37807,1,0,0.965,3200
37808,1,0,0.965,3201
37809,1,0,0.965,3202
38551,1,0,0.965,3203
37810,1,0,0.965,3204
38326,1,0,0.965,3205
37812,1,0,0.965,3206
38550,1,0,0.965,3207
37813,1,0,0.965,3208
37814,1,0,0.965,3209
37815,1,0,0.965,3210
38549,1,0,0.965,3211
38548,1,0,0.965,3212
38547,1,0,0.965,3213
37816,1,0,0.965,3214
37817,1,0,0.965,3215
37818,1,0,0.965,3216
37819,1,0,0.965,3217
38546,1,0,0.965,3218
37759,1,0,0.965,3219
37758,1,0,0.965,3220
37840,1,0,0.965,3221
37705,1,0,0.965,3222
38585,1,0,0.965,3223
37697,1,0,0.965,3224
38584,1,0,0.965,3225
37698,1,0,0.965,3226
37700,1,0,0.965,3227
37701,1,0,0.965,3228
38583,1,0,0.965,3229
37703,1,0,0.965,3230
37704,1,0,0.965,3231
38582,1,0,0.965,3232
37706,1,0,0.965,3233
38579,1,0,0.965,3234
37708,1,0,0.965,3235
37709,1,0,0.965,3236
37710,1,0,0.965,3237
37711,1,0,0.965,3238
37712,1,0,0.965,3239
38581,1,0,0.965,3240
37714,1,0,0.965,3241
38580,1,0,0.965,3242
37715,1,0,0.965,3243
37717,1,0,0.965,3244
38586,1,0,0.965,3245
37696,1,0,0.965,3246
37695,1,0,0.966,3247
37694,1,0,0.966,3248
37680,1,0,0.966,3249
37681,1,0,0.966,3250
38595,1,0,0.966,3251
38594,1,0,0.966,3252
37682,1,0,0.966,3253
38593,1,0,0.966,3254
37683,1,0,0.966,3255
37684,1,0,0.966,3256
38592,1,0,0.966,3257
38591,1,0,0.966,3258
38590,1,0,0.966,3259
38589,1,0,0.966,3260
37686,1,0,0.966,3261
37688,1,0,0.966,3262
38588,1,0,0.966,3263
38587,1,0,0.966,3264
37689,1,0,0.966,3265
37690,1,0,0.966,3266
37691,1,0,0.966,3267
37692,1,0,0.966,3268
37693,1,0,0.966,3269
37718,1,0,0.966,3270
37719,1,0,0.966,3271
37757,1,0,0.966,3272
37751,1,0,0.966,3273
37742,1,0,0.966,3274
37743,1,0,0.966,3275
37744,1,0,0.966,3276
37745,1,0,0.966,3277
37746,1,0,0.966,3278
38571,1,0,0.966,3279
38570,1,0,0.966,3280
37747,1,0,0.966,3281
37749,1,0,0.966,3282
37750,1,0,0.966,3283
37752,1,0,0.966,3284
38578,1,0,0.966,3285
37753,1,0,0.966,3286
38569,1,0,0.966,3287
38568,1,0,0.966,3288
37754,1,0,0.966,3289
37755,1,0,0.966,3290
38567,1,0,0.966,3291
38566,1,0,0.966,3292
37756,1,0,0.966,3293
38565,1,0,0.966,3294
38564,1,0,0.966,3295
38573,1,0,0.966,3296
37741,1,0,0.966,3297
37740,1,0,0.966,3298
37739,1,0,0.966,3299
37720,1,0,0.966,3300
37721,1,0,0.966,3301
37722,1,0,0.966,3302
38577,1,0,0.966,3303
38576,1,0,0.967,3304
37725,1,0,0.967,3305
37726,1,0,0.967,3306
37727,1,0,0.967,3307
38575,1,0,0.967,3308
37728,1,0,0.967,3309
37729,1,0,0.967,3310
38574,1,0,0.967,3311
37730,1,0,0.967,3312
37731,1,0,0.967,3313
37732,1,0,0.967,3314
37733,1,0,0.967,3315
37734,1,0,0.967,3316
37735,1,0,0.967,3317
37736,1,0,0.967,3318
37737,1,0,0.967,3319
37738,1,0,0.967,3320
37839,1,0,0.967,3321
37841,1,0,0.967,3322
38025,1,0,0.967,3323
38495,1,0,0.967,3324
37953,1,0,0.967,3325
37954,1,0,0.967,3326
37955,1,0,0.967,3327
37956,1,0,0.967,3328
37959,1,0,0.967,3329
37960,1,0,0.967,3330
38496,1,0,0.967,3331
37963,1,0,0.967,3332
37964,1,0,0.967,3333
37965,1,0,0.967,3334
37966,1,0,0.967,3335
37980,1,0,0.967,3336
37968,1,0,0.967,3337
37969,1,0,0.967,3338
37970,1,0,0.967,3339
37971,1,0,0.967,3340
37972,1,0,0.967,3341
37973,1,0,0.967,3342
37974,1,0,0.967,3343
37975,1,0,0.967,3344
37977,1,0,0.967,3345
37978,1,0,0.967,3346
37952,1,0,0.967,3347
37951,1,0,0.967,3348
37950,1,0,0.967,3349
38498,1,0,0.967,3350
37925,1,0,0.967,3351
37927,1,0,0.967,3352
37928,1,0,0.967,3353
37929,1,0,0.967,3354
37930,1,0,0.967,3355
37931,1,0,0.967,3356
37932,1,0,0.967,3357
37934,1,0,0.967,3358
37935,1,0,0.967,3359
37936,1,0,0.967,3360
37937,1,0,0.968,3361
37938,1,0,0.968,3362
37939,1,0,0.968,3363
37940,1,0,0.968,3364
37941,1,0,0.968,3365
37942,1,0,0.968,3366
37943,1,0,0.968,3367
37945,1,0,0.968,3368
37946,1,0,0.968,3369
37947,1,0,0.968,3370
37948,1,0,0.968,3371
37979,1,0,0.968,3372
37981,1,0,0.968,3373
37923,1,0,0.968,3374
38014,1,0,0.968,3375
38487,1,0,0.968,3376
38007,1,0,0.968,3377
38486,1,0,0.968,3378
38008,1,0,0.968,3379
38009,1,0,0.968,3380
38010,1,0,0.968,3381
38011,1,0,0.968,3382
38012,1,0,0.968,3383
38483,1,0,0.968,3384
38013,1,0,0.968,3385
38016,1,0,0.968,3386
37982,1,0,0.968,3387
38017,1,0,0.968,3388
38018,1,0,0.968,3389
38019,1,0,0.968,3390
38482,1,0,0.968,3391
38481,1,0,0.968,3392
38020,1,0,0.968,3393
38480,1,0,0.968,3394
38479,1,0,0.968,3395
38022,1,0,0.968,3396
38024,1,0,0.968,3397
38006,1,0,0.968,3398
38005,1,0,0.968,3399
38004,1,0,0.968,3400
38488,1,0,0.968,3401
37983,1,0,0.968,3402
37984,1,0,0.968,3403
37985,1,0,0.968,3404
37986,1,0,0.968,3405
37987,1,0,0.968,3406
38494,1,0,0.968,3407
37989,1,0,0.968,3408
37993,1,0,0.968,3409
37994,1,0,0.968,3410
37995,1,0,0.968,3411
37996,1,0,0.968,3412
38493,1,0,0.968,3413
37997,1,0,0.968,3414
37998,1,0,0.968,3415
37999,1,0,0.968,3416
38000,1,0,0.968,3417
38490,1,0,0.969,3418
38001,1,0,0.969,3419
38002,1,0,0.969,3420
38489,1,0,0.969,3421
38003,1,0,0.969,3422
37924,1,0,0.969,3423
37922,1,0,0.969,3424
37842,1,0,0.969,3425
37872,1,0,0.969,3426
38527,1,0,0.969,3427
37864,1,0,0.969,3428
38525,1,0,0.969,3429
37865,1,0,0.969,3430
37866,1,0,0.969,3431
37867,1,0,0.969,3432
37868,1,0,0.969,3433
38524,1,0,0.969,3434
37870,1,0,0.969,3435
37871,1,0,0.969,3436
38523,1,0,0.969,3437
37883,1,0,0.969,3438
38522,1,0,0.969,3439
38521,1,0,0.969,3440
37876,1,0,0.969,3441
38520,1,0,0.969,3442
37877,1,0,0.969,3443
37878,1,0,0.969,3444
38519,1,0,0.969,3445
37880,1,0,0.969,3446
38518,1,0,0.969,3447
37881,1,0,0.969,3448
37863,1,0,0.969,3449
38529,1,0,0.969,3450
38530,1,0,0.969,3451
37862,1,0,0.969,3452
37843,1,0,0.969,3453
37844,1,0,0.969,3454
37845,1,0,0.969,3455
37846,1,0,0.969,3456
37847,1,0,0.969,3457
37848,1,0,0.969,3458
38535,1,0,0.969,3459
38534,1,0,0.969,3460
37850,1,0,0.969,3461
37851,1,0,0.969,3462
37852,1,0,0.969,3463
37853,1,0,0.969,3464
37854,1,0,0.969,3465
37855,1,0,0.969,3466
38533,1,0,0.969,3467
37857,1,0,0.969,3468
38532,1,0,0.969,3469
38531,1,0,0.969,3470
37859,1,0,0.969,3471
37860,1,0,0.969,3472
37861,1,0,0.969,3473
37882,1,0,0.97,3474
37884,1,0,0.97,3475
37921,1,0,0.97,3476
37909,1,0,0.97,3477
37902,1,0,0.97,3478
38505,1,0,0.97,3479
38504,1,0,0.97,3480
37903,1,0,0.97,3481
38503,1,0,0.97,3482
37905,1,0,0.97,3483
38501,1,0,0.97,3484
37906,1,0,0.97,3485
37907,1,0,0.97,3486
37908,1,0,0.97,3487
37910,1,0,0.97,3488
37885,1,0,0.97,3489
37911,1,0,0.97,3490
38500,1,0,0.97,3491
37912,1,0,0.97,3492
37913,1,0,0.97,3493
37915,1,0,0.97,3494
37916,1,0,0.97,3495
37917,1,0,0.97,3496
37918,1,0,0.97,3497
37919,1,0,0.97,3498
37920,1,0,0.97,3499
38506,1,0,0.97,3500
37901,1,0,0.97,3501
38507,1,0,0.97,3502
37900,1,0,0.97,3503
38517,1,0,0.97,3504
37887,1,0,0.97,3505
37888,1,0,0.97,3506
38516,1,0,0.97,3507
37889,1,0,0.97,3508
37890,1,0,0.97,3509
38515,1,0,0.97,3510
38514,1,0,0.97,3511
38513,1,0,0.97,3512
38512,1,0,0.97,3513
37891,1,0,0.97,3514
37892,1,0,0.97,3515
37893,1,0,0.97,3516
37894,1,0,0.97,3517
37895,1,0,0.97,3518
37896,1,0,0.97,3519
37897,1,0,0.97,3520
37898,1,0,0.97,3521
37899,1,0,0.97,3522
38510,1,0,0.97,3523
38508,1,0,0.97,3524
36917,1,0,0.97,3525
0,1,0,0.97,3526
36915,1,0,0.97,3527
31338,1,0,0.97,3528
31382,1,0,0.97,3529
31384,1,0,0.97,3530
31386,1,0,0.971,3531
31387,1,0,0.971,3532
31389,1,0,0.971,3533
31390,1,0,0.971,3534
31391,1,0,0.971,3535
31393,1,0,0.971,3536
31394,1,0,0.971,3537
31396,1,0,0.971,3538
31398,1,0,0.971,3539
31399,1,0,0.971,3540
31401,1,0,0.971,3541
31402,1,0,0.971,3542
31403,1,0,0.971,3543
31404,1,0,0.971,3544
31405,1,0,0.971,3545
31406,1,0,0.971,3546
31407,1,0,0.971,3547
31408,1,0,0.971,3548
31409,1,0,0.971,3549
31410,1,0,0.971,3550
31411,1,0,0.971,3551
31378,1,0,0.971,3552
31377,1,0,0.971,3553
31376,1,0,0.971,3554
31357,1,0,0.971,3555
31342,1,0,0.971,3556
31343,1,0,0.971,3557
31344,1,0,0.971,3558
31345,1,0,0.971,3559
31348,1,0,0.971,3560
31349,1,0,0.971,3561
31351,1,0,0.971,3562
31352,1,0,0.971,3563
31355,1,0,0.971,3564
31356,1,0,0.971,3565
31358,1,0,0.971,3566
31375,1,0,0.971,3567
31359,1,0,0.971,3568
31360,1,0,0.971,3569
31362,1,0,0.971,3570
31363,1,0,0.971,3571
31364,1,0,0.971,3572
31365,1,0,0.971,3573
31367,1,0,0.971,3574
31369,1,0,0.971,3575
31372,1,0,0.971,3576
31373,1,0,0.971,3577
31412,1,0,0.971,3578
31417,1,0,0.971,3579
31423,1,0,0.971,3580
31490,1,0,0.971,3581
31471,1,0,0.971,3582
31472,1,0,0.971,3583
31473,1,0,0.971,3584
31474,1,0,0.971,3585
31477,1,0,0.971,3586
31478,1,0,0.971,3587
31482,1,0,0.972,3588
31483,1,0,0.972,3589
31485,1,0,0.972,3590
31486,1,0,0.972,3591
31491,1,0,0.972,3592
31467,1,0,0.972,3593
31492,1,0,0.972,3594
31495,1,0,0.972,3595
31497,1,0,0.972,3596
31498,1,0,0.972,3597
31501,1,0,0.972,3598
31502,1,0,0.972,3599
31503,1,0,0.972,3600
31505,1,0,0.972,3601
31506,1,0,0.972,3602
31507,1,0,0.972,3603
31469,1,0,0.972,3604
31466,1,0,0.972,3605
31425,1,0,0.972,3606
31445,1,0,0.972,3607
31426,1,0,0.972,3608
31427,1,0,0.972,3609
31429,1,0,0.972,3610
31430,1,0,0.972,3611
31433,1,0,0.972,3612
31435,1,0,0.972,3613
31438,1,0,0.972,3614
31439,1,0,0.972,3615
31442,1,0,0.972,3616
31444,1,0,0.972,3617
31446,1,0,0.972,3618
31465,1,0,0.972,3619
31448,1,0,0.972,3620
31452,1,0,0.972,3621
31453,1,0,0.972,3622
31454,1,0,0.972,3623
31456,1,0,0.972,3624
31457,1,0,0.972,3625
31458,1,0,0.972,3626
31460,1,0,0.972,3627
31462,1,0,0.972,3628
31464,1,0,0.972,3629
31341,1,0,0.972,3630
31337,1,0,0.972,3631
31509,1,0,0.972,3632
31336,1,0,0.972,3633
24504,1,0,0.972,3634
24724,1,0,0.972,3635
24885,1,0,0.972,3636
24926,1,0,0.972,3637
25425,1,0,0.972,3638
25427,1,0,0.972,3639
25486,1,0,0.972,3640
25487,1,0,0.972,3641
25607,1,0,0.972,3642
25787,1,0,0.972,3643
25809,1,0,0.972,3644
25827,1,0,0.973,3645
25887,1,0,0.973,3646
26027,1,0,0.973,3647
26367,1,0,0.973,3648
26948,1,0,0.973,3649
27171,1,0,0.973,3650
27251,1,0,0.973,3651
27411,1,0,0.973,3652
27490,1,0,0.973,3653
27550,1,0,0.973,3654
27692,1,0,0.973,3655
27830,1,0,0.973,3656
24385,1,0,0.973,3657
24005,1,0,0.973,3658
24004,1,0,0.973,3659
22575,1,0,0.973,3660
21198,1,0,0.973,3661
21357,1,0,0.973,3662
21361,1,0,0.973,3663
21537,1,0,0.973,3664
21595,1,0,0.973,3665
21755,1,0,0.973,3666
21996,1,0,0.973,3667
22075,1,0,0.973,3668
22115,1,0,0.973,3669
22276,1,0,0.973,3670
22821,1,0,0.973,3671
23790,1,0,0.973,3672
22861,1,0,0.973,3673
23045,1,0,0.973,3674
23064,1,0,0.973,3675
23084,1,0,0.973,3676
23224,1,0,0.973,3677
23544,1,0,0.973,3678
23704,1,0,0.973,3679
23744,1,0,0.973,3680
23766,1,0,0.973,3681
23788,1,0,0.973,3682
27832,1,0,0.973,3683
27870,1,0,0.973,3684
27890,1,0,0.973,3685
31313,1,0,0.973,3686
30491,1,0,0.973,3687
30492,1,0,0.973,3688
30630,1,0,0.973,3689
30670,1,0,0.973,3690
30770,1,0,0.973,3691
30791,1,0,0.973,3692
30870,1,0,0.973,3693
30890,1,0,0.973,3694
31052,1,0,0.973,3695
31230,1,0,0.973,3696
31315,1,0,0.973,3697
30230,1,0,0.973,3698
31317,1,0,0.973,3699
31322,1,0,0.973,3700
31323,1,0,0.974,3701
31325,1,0,0.974,3702
31326,1,0,0.974,3703
31330,1,0,0.974,3704
31331,1,0,0.974,3705
31332,1,0,0.974,3706
31333,1,0,0.974,3707
31334,1,0,0.974,3708
30490,1,0,0.974,3709
30210,1,0,0.974,3710
28050,1,0,0.974,3711
28890,1,0,0.974,3712
28111,1,0,0.974,3713
28210,1,0,0.974,3714
28250,1,0,0.974,3715
28375,1,0,0.974,3716
28390,1,0,0.974,3717
28471,1,0,0.974,3718
28510,1,0,0.974,3719
28592,1,0,0.974,3720
28631,1,0,0.974,3721
28711,1,0,0.974,3722
28910,1,0,0.974,3723
30190,1,0,0.974,3724
28990,1,0,0.974,3725
29112,1,0,0.974,3726
29130,1,0,0.974,3727
29194,1,0,0.974,3728
29611,1,0,0.974,3729
29700,1,0,0.974,3730
29910,1,0,0.974,3731
29912,1,0,0.974,3732
29990,1,0,0.974,3733
30071,1,0,0.974,3734
31508,1,0,0.974,3735
31510,1,0,0.974,3736
20905,1,0,0.974,3737
33253,1,0,0.974,3738
33530,1,0,0.974,3739
33551,1,0,0.974,3740
33573,1,0,0.974,3741
33574,1,0,0.974,3742
33577,1,0,0.974,3743
33578,1,0,0.974,3744
33579,1,0,0.974,3745
33580,1,0,0.974,3746
33582,1,0,0.974,3747
33583,1,0,0.974,3748
33585,1,0,0.974,3749
33587,1,0,0.974,3750
33589,1,0,0.974,3751
33592,1,0,0.974,3752
33595,1,0,0.974,3753
33596,1,0,0.974,3754
33597,1,0,0.974,3755
33598,1,0,0.974,3756
33600,1,0,0.974,3757
33602,1,0,0.975,3758
33603,1,0,0.975,3759
33604,1,0,0.975,3760
33606,1,0,0.975,3761
33370,1,0,0.975,3762
33330,1,0,0.975,3763
33292,1,0,0.975,3764
33268,1,0,0.975,3765
33255,1,0,0.975,3766
33256,1,0,0.975,3767
33257,1,0,0.975,3768
33258,1,0,0.975,3769
33259,1,0,0.975,3770
33260,1,0,0.975,3771
33261,1,0,0.975,3772
33262,1,0,0.975,3773
33263,1,0,0.975,3774
33264,1,0,0.975,3775
33271,1,0,0.975,3776
33291,1,0,0.975,3777
33272,1,0,0.975,3778
33273,1,0,0.975,3779
33274,1,0,0.975,3780
33275,1,0,0.975,3781
33279,1,0,0.975,3782
33283,1,0,0.975,3783
33285,1,0,0.975,3784
33287,1,0,0.975,3785
33288,1,0,0.975,3786
33290,1,0,0.975,3787
33608,1,0,0.975,3788
33614,1,0,0.975,3789
33615,1,0,0.975,3790
33797,1,0,0.975,3791
33741,1,0,0.975,3792
33745,1,0,0.975,3793
33746,1,0,0.975,3794
33753,1,0,0.975,3795
33757,1,0,0.975,3796
33760,1,0,0.975,3797
33764,1,0,0.975,3798
33781,1,0,0.975,3799
33783,1,0,0.975,3800
33788,1,0,0.975,3801
33801,1,0,0.975,3802
33735,1,0,0.975,3803
33813,1,0,0.975,3804
33814,1,0,0.975,3805
33816,1,0,0.975,3806
33824,1,0,0.975,3807
33828,1,0,0.975,3808
33829,1,0,0.975,3809
33835,1,0,0.975,3810
33855,1,0,0.975,3811
33859,1,0,0.975,3812
33864,1,0,0.975,3813
33740,1,0,0.975,3814
33706,1,0,0.976,3815
33616,1,0,0.976,3816
33638,1,0,0.976,3817
33618,1,0,0.976,3818
33620,1,0,0.976,3819
33624,1,0,0.976,3820
33627,1,0,0.976,3821
33628,1,0,0.976,3822
33630,1,0,0.976,3823
33633,1,0,0.976,3824
33635,1,0,0.976,3825
33636,1,0,0.976,3826
33637,1,0,0.976,3827
33639,1,0,0.976,3828
33702,1,0,0.976,3829
33651,1,0,0.976,3830
33654,1,0,0.976,3831
33657,1,0,0.976,3832
33660,1,0,0.976,3833
33661,1,0,0.976,3834
33663,1,0,0.976,3835
33668,1,0,0.976,3836
33672,1,0,0.976,3837
33675,1,0,0.976,3838
33687,1,0,0.976,3839
33254,1,0,0.976,3840
33252,1,0,0.976,3841
31511,1,0,0.976,3842
33191,1,0,0.976,3843
31558,1,0,0.976,3844
31564,1,0,0.976,3845
31567,1,0,0.976,3846
31568,1,0,0.976,3847
31573,1,0,0.976,3848
31574,1,0,0.976,3849
31575,1,0,0.976,3850
31580,1,0,0.976,3851
31581,1,0,0.976,3852
31582,1,0,0.976,3853
31583,1,0,0.976,3854
31584,1,0,0.976,3855
31585,1,0,0.976,3856
31586,1,0,0.976,3857
31590,1,0,0.976,3858
31591,1,0,0.976,3859
31592,1,0,0.976,3860
31593,1,0,0.976,3861
31594,1,0,0.976,3862
32210,1,0,0.976,3863
32256,1,0,0.976,3864
32257,1,0,0.976,3865
32259,1,0,0.976,3866
31557,1,0,0.976,3867
31555,1,0,0.976,3868
31553,1,0,0.976,3869
31531,1,0,0.976,3870
31512,1,0,0.977,3871
31517,1,0,0.977,3872
31519,1,0,0.977,3873
31520,1,0,0.977,3874
31521,1,0,0.977,3875
31524,1,0,0.977,3876
31525,1,0,0.977,3877
31526,1,0,0.977,3878
31527,1,0,0.977,3879
31529,1,0,0.977,3880
31532,1,0,0.977,3881
31552,1,0,0.977,3882
31534,1,0,0.977,3883
31535,1,0,0.977,3884
31536,1,0,0.977,3885
31539,1,0,0.977,3886
31540,1,0,0.977,3887
31544,1,0,0.977,3888
31545,1,0,0.977,3889
31547,1,0,0.977,3890
31549,1,0,0.977,3891
31550,1,0,0.977,3892
32263,1,0,0.977,3893
32266,1,0,0.977,3894
32270,1,0,0.977,3895
32366,1,0,0.977,3896
32344,1,0,0.977,3897
32348,1,0,0.977,3898
32350,1,0,0.977,3899
32352,1,0,0.977,3900
32353,1,0,0.977,3901
32355,1,0,0.977,3902
32358,1,0,0.977,3903
32362,1,0,0.977,3904
32363,1,0,0.977,3905
32365,1,0,0.977,3906
32410,1,0,0.977,3907
32333,1,0,0.977,3908
32474,1,0,0.977,3909
32531,1,0,0.977,3910
32590,1,0,0.977,3911
32671,1,0,0.977,3912
32791,1,0,0.977,3913
32970,1,0,0.977,3914
32993,1,0,0.977,3915
33130,1,0,0.977,3916
33152,1,0,0.977,3917
33170,1,0,0.977,3918
32335,1,0,0.977,3919
32331,1,0,0.977,3920
32271,1,0,0.977,3921
32298,1,0,0.977,3922
32273,1,0,0.977,3923
32274,1,0,0.977,3924
32276,1,0,0.977,3925
32277,1,0,0.977,3926
32279,1,0,0.977,3927
32281,1,0,0.978,3928
32284,1,0,0.978,3929
32288,1,0,0.978,3930
32290,1,0,0.978,3931
32294,1,0,0.978,3932
32302,1,0,0.978,3933
32330,1,0,0.978,3934
32306,1,0,0.978,3935
32311,1,0,0.978,3936
32312,1,0,0.978,3937
32313,1,0,0.978,3938
32314,1,0,0.978,3939
32318,1,0,0.978,3940
32320,1,0,0.978,3941
32322,1,0,0.978,3942
32325,1,0,0.978,3943
32326,1,0,0.978,3944
21083,1,0,0.978,3945
20857,1,0,0.978,3946
36914,1,0,0.978,3947
1436,1,0,0.978,3948
4153,1,0,0.978,3949
4293,1,0,0.978,3950
4373,1,0,0.978,3951
4413,1,0,0.978,3952
4534,1,0,0.978,3953
4573,1,0,0.978,3954
4633,1,0,0.978,3955
4655,1,0,0.978,3956
4713,1,0,0.978,3957
4733,1,0,0.978,3958
4753,1,0,0.978,3959
4853,1,0,0.978,3960
4873,1,0,0.978,3961
4933,1,0,0.978,3962
4973,1,0,0.978,3963
5113,1,0,0.978,3964
5153,1,0,0.978,3965
5293,1,0,0.978,3966
5313,1,0,0.978,3967
5613,1,0,0.978,3968
5873,1,0,0.978,3969
6353,1,0,0.978,3970
6593,1,0,0.978,3971
4033,1,0,0.978,3972
3734,1,0,0.978,3973
3633,1,0,0.978,3974
2113,1,0,0.978,3975
1438,1,0,0.978,3976
1453,1,0,0.978,3977
1454,1,0,0.978,3978
1698,1,0,0.978,3979
1757,1,0,0.978,3980
1915,1,0,0.978,3981
1927,1,0,0.978,3982
1931,1,0,0.978,3983
1936,1,0,0.978,3984
2045,1,0,0.979,3985
2214,1,0,0.979,3986
3554,1,0,0.979,3987
2293,1,0,0.979,3988
2336,1,0,0.979,3989
2433,1,0,0.979,3990
2553,1,0,0.979,3991
2593,1,0,0.979,3992
2633,1,0,0.979,3993
2753,1,0,0.979,3994
3293,1,0,0.979,3995
3453,1,0,0.979,3996
3473,1,0,0.979,3997
6873,1,0,0.979,3998
7433,1,0,0.979,3999
8353,1,0,0.979,4000
11055,1,0,0.979,4001
10275,1,0,0.979,4002
10339,1,0,0.979,4003
10342,1,0,0.979,4004
